
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;
Egipto, República Árabe de;EGY;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;17.4631348989623;16.7582417582418;17.8337315444465;17.4182916781104;16.0732600732601;14.8973736482013;13.5975135975136;12.7741833675241;14.1709334383616;14.7517256735694;12.2907296351824;12.3678051959594;11.8317533568708;10.2777082812109;13.2173169139332;16.6000829156145;17.1016913760702;18.7176457691324;18.3207435157322;18.9957508878742;13.9363765426386;25.8951082676564;24.7087638047738;25.8481203007519;26.2158227848101;27.1986595174263;29.2242630385488;28.895145631068;28.1332792207792;26.5301298701299;25.5256784968685;22.0586311111111;22.2704529115744;23.7657860824742;27.9036571428571;32.7338235294118;36.5343940714908;39.6936066190297;46.5550104384134;52.0018205461638;51.9532784475155;54.9311402286033;54.6553972024281;53.897628742515;54.0429142798269;51.1654340531105;49.2909797353084;45.5152215665951;42.7975137803462;36.0927133507004;33.0722952214189;31.1549232899382;27.388449729504;26.2224394958043;25.6066805392918;26.316393760305;34.1348626252639;28.5200495748337;25.5479855771398;;
Zona del Euro;EMU;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.1988422122705;88.2606949540312;89.2148494354269;90.1968765208792;94.9697194809126;98.704883105495;101.640330964126;103.461486822796;106.061433827462;103.334934699106;101.589909423891;99.6156371688327;96.6071589093475;92.5747073774266;89.8183841475395;88.775722045911;87.9185835967489;86.7535986150993;;
Eritrea;ERI;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17.0959100375747;34.6497071308352;35.2108260754331;46.4766514762078;33.2862861390546;29.1947075322242;29.0301166064543;28.612579801294;30.2094685885497;26.9424893274885;27.5632390071943;25.9882692375015;20.7357490413301;22.060976369261;16.7680727471697;15.9778516968741;13.9090326839926;;;;;;;;;
España;ESP;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.1335195568488;99.3533878651378;106.439427882988;115.745164960182;135.514407360682;156.114542637012;167.129376475171;170.162825595198;172.408280601862;170.724419137136;166.752643049786;156.851266811885;145.753748928773;129.903644177218;118.8665004879;111.31752332752;105.491036328826;99.1593613231721;;
Estonia;EST;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.596806102068;56.9915781645795;76.5033671233263;84.5505606341413;90.2207172170443;101.287555128657;92.9634711316621;78.0734695527088;72.8468271872477;69.4052781615389;67.22931962797;68.8988666322861;70.0099030345317;64.7255056306955;62.6146212479757;;
Etiopía;ETH;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;10.013883153266;10.3321278828969;8.59494842388168;10.1935362525097;9.81664531484953;10.2025821485774;11.6068624819546;12.0471198167243;12.0718805124184;13.7913971653205;12.6422058393358;11.3082726959808;6.10778989021452;7.97118953725248;9.19662509568215;14.1125404241391;17.5228106502609;20.7591191512492;24.9623142170269;22.8950696477365;21.2821452594656;21.0143312988393;20.1580910912666;19.1979393904585;22.8137661585703;23.6609930170592;18.5250760306452;17.7101483486321;;;;;;;;;;;;
Unión Europea;EUU;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92.5558366855924;93.068956775458;94.360117709833;96.8975183008116;101.673136575016;106.577416578162;111.894777951762;115.406865232371;117.10658310892;114.294364144921;110.810729349032;108.662199711541;104.541884651288;99.624378272211;97.2017942299852;96.0175227874822;95.0091095545246;94.0377912349135;;
Frágiles y situaciones de conflicto afectados;FCS;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;7.3375079183671;9.0900053638044;7.93978192461321;7.86056714227127;7.82785375622931;8.99408859286751;8.54091712758508;8.91136441280224;8.46197200910521;9.29916444505536;10.314910160076;9.39924554120698;10.1569270723759;9.85680562953418;;;;;;;;;;;;;;;19.0617434520057;20.2339428726762;20.0905388486585;20.1359235090822;20.8773998038161;21.0216371110181;22.2319487819295;23.8873804460661;23.8232297925723;19.6914677552444;20.6176149985516;22.9382600957843;19.0113641635025;14.6885536237153;12.8590737636634;12.5131836771403;12.3438481610875;11.6234018419198;14.1913423360979;14.6313345082311;14.945938780571;14.9562289928573;16.3239484248296;18.3191535904234;21.2480745862229;23.0790002020869;22.0509357875277;15.5618509557159;;
Finlandia;FIN;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52.7187270539464;55.4928281113855;60.3421543983268;63.8389166882261;69.3722739632696;73.5189497954975;76.4770827080564;80.3294598654697;86.6452336365997;88.6264029930518;89.8912474792883;92.3450771548553;93.386381296167;93.5583090804676;95.0931641518061;94.6282043568609;94.3622218847971;94.8034434027299;;
Fiji;FJI;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;11.259418729817;9.6813524590164;9.13326848249027;9.04946043165468;9.90068493150685;10.2464494569758;9.79051987767584;11.2373113854595;11.2002510985562;12.3842544316997;14.5271354412459;15.460773057788;17.0449254966227;16.7866666666667;13.908070073245;16.4043382859687;18.1031744144104;18.1132156080889;19.7025346162873;19.1823707245735;22.0832228744556;22.088116410671;24.1034823933215;25.4693797537834;26.6186099506267;25.1478415543545;26.8639093639094;25.9174225245654;30.8295316765463;34.1605050505051;39.317972575906;38.2410632845415;39.4356137219909;40.4450681035773;40.136923021401;38.9888554216867;33.539446263769;29.2793085639639;26.0630800198677;31.9655009657453;35.6569677715102;55.3056771819364;54.6185135787221;60.9053699714801;68.7068356256676;78.5099958332722;78.2462149109828;85.9799576137942;89.6249132552721;83.4770863013727;75.4191219615464;76.8012555942269;74.8887465351048;72.5969756517476;78.8286136343899;84.4832454688628;87.5714819669365;94.5214579929476;;
Francia;FRA;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.9794029671142;76.0706362099659;75.5721281979265;76.6170447629985;80.1488755057605;84.2600523442078;88.8146454032225;92.5250705186762;95.0680688403664;95.8849068981987;96.8263221997611;96.5546312626747;96.0201947015595;94.0892609192168;95.0900459964193;97.374323505939;101.46806427536;104.72081390852;;
Islas Feroe;FRO;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Micronesia (Estados Federados de);FSM;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;29.5231594625211;27.4810060238789;28.0951743424248;29.8744071147145;32.0623763655027;30.6976528804856;29.1216191165327;20.9312280939988;16.3276355669132;17.9827319791584;19.7745827093729;20.6897123324057;21.016721620624;19.8882635659033;21.1110821394116;20.617802258357;19.5486600573716;19.4015430104741;19.7246809428915;21.2522413564302;22.9250170616953;22.794180946942;24.8086140401721;;;
Gabón;GAB;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;8.21621614515705;10.7260410487488;12.5704202253301;20.2641013726915;15.9705029805462;13.9459459459459;14.4702010712253;14.1916167664671;14.7462236635875;15.6421025036554;17.7631245222068;18.5451950523311;22.8359447004608;20.5642458100559;13.1199892386333;14.4102508650519;13.8708107356418;18.0692552883222;24.1064540059347;19.1365187713311;15.7692988275824;16.2925202476417;15.5585835645555;17.72854600325;16.1824315640663;20.2063312229257;28.5342326291677;29.7400385127547;16.7483582683015;15.4787719955073;12.9223127236826;14.6340279267629;10.9443611257482;10.3152517572052;6.75599656583784;7.92178409825469;6.58932985443559;8.68058280531343;10.7795085066163;9.96367119470568;8.69655229754448;12.5213235669856;12.3109535557091;11.5183478998664;9.270946511217;8.46361766400408;9.55302311116021;9.95222909903567;8.66117230938388;10.091112978373;8.20999683204116;9.52767161179322;11.3020956739669;15.012821298493;14.5417251249117;14.5161472286238;13.8289895507558;10.2903622081637;12.9609860049332;;
Reino Unido;GBR;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;17.5561140075459;17.7321955455933;17.5777330096062;19.5965057086081;20.8978404394041;20.8756174996523;19.7664096156025;20.1686037089108;20.2859858634774;20.0005380234188;19.8159813410222;20.7525468287874;28.5508566726423;33.5649031732702;35.1995282537451;28.3141460914765;27.3619157976053;26.0847655421175;25.5990134902919;25.86194420458;26.2158726763391;30.8601371313897;34.0485865664453;37.0723310454147;42.2356793276187;43.9062454918151;77.6106416839909;82.7710460232693;91.5754459408487;102.930035021323;104.805960306851;102.333764425911;101.677998125474;99.876224683285;100.030864363201;97.9444465445061;100.936318394744;102.537954988287;103.272473412036;106.698779430504;115.911913716642;121.566205642959;125.764102806867;130.315925188941;138.154509183809;144.153639992137;154.746360943637;170.715083668409;192.84527875751;193.889077768102;187.047237584301;172.235486337263;162.587905911355;151.250151162718;136.850863267536;132.290558428221;133.832032511409;135.406066171;136.168688648757;;
Georgia;GEO;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.11404432236036;3.30379485058422;4.6485860410995;6.10541036618148;7.41988845570335;8.68509978487506;7.51584838178004;7.87477029190827;8.66049941720766;9.78886082541791;14.7284776302857;19.4112603510501;27.873638196978;34.4363345628058;32.7154185051746;34.0105794048255;35.2495573570328;37.8852730602058;43.3093842241443;48.9134523551205;54.5599047471448;61.8524438174342;62.528978415189;68.0194402597968;;
Ghana;GHA;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;4.56846950517837;5.82795698924731;6.18034447821682;7.58181818181818;6.957928802589;8.51978171896316;8.45191040843215;7.56648936170213;8.65882352941176;9.2103948025987;8.2514386896857;12.584;10.0603907637655;5.34333047700657;5.67682403433476;5.78440280143858;5.90269690468894;5.01836423900385;3.52115696178405;2.8188647154702;2.19261644730701;1.84738248010354;1.80235046442493;1.54226844456036;2.20940933837471;3.10839882465428;3.62810988808998;3.15415549597855;3.13928135190773;5.84456546435471;4.92869864550594;3.65734044783811;4.9419292690541;4.83817566695075;5.25003266090298;5.07356450843041;6.00507906550134;8.19509402411892;9.3588471656594;12.5620832397761;13.971491324036;11.8843912608955;12.1495373048323;12.493048761649;13.1724893671741;15.5440688136274;11.0935881051932;14.4884302260337;15.8819996394551;15.6580614285644;15.2896953808711;15.0501364283248;15.6447643917117;12.8969690717164;14.5164664044229;15.7244295751546;15.3675929464733;13.8575657556341;11.6780631907596;;
Gibraltar;GIB;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guinea;GIN;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.50147783077848;3.6092363399727;4.16080328232495;4.37459875021322;4.95681702428717;4.85078111814612;4.52255433111935;3.65340163974411;;3.98837557715427;4.0411635576634;4.14867963292325;4.22685445734876;3.78549477785334;5.65609821585888;4.60476139329426;3.26263973799242;3.23943183681551;2.65986899177886;3.94270159676262;6.81789377933218;5.52581664482168;6.7900617045402;9.21616496302788;10.9577581715308;9.72434200698829;;;;
Gambia;GMB;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;16.162127929069;16.6394399066511;17.8192419825073;17.2263549415515;16.3836622303809;17.3973799126638;13.0658783783784;16.359375;14.6918852959121;11.0252100840336;15.6667938859456;16.9714141887212;21.1216517857143;21.3492304561218;23.8708179973049;24.1877878199754;21.0815770911912;24.6786177772341;25.1179987413468;24.3404061664486;15.0917859365277;11.9669400307535;11.8225774895889;11.0198867092156;10.9926754590192;5.17667166949984;3.72721700831013;5.47708741592521;5.62665960139634;4.83617845391854;4.37322208120126;5.44503379650279;5.70956380786422;6.60630718792009;6.74107428686038;8.32140200906951;10.6899415579653;11.7579441643718;8.3637821545941;9.63572080814084;11.6067503317378;12.0916781301394;14.1216529374796;14.7591157227987;15.3891718550746;16.3326468921217;15.6729265869617;10.043552674623;8.62354724930548;;;5.72367158368148;6.8696506237019;;
Guinea-Bissau;GNB;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;19.4392448464324;16.7222402450811;16.904084348696;17.6377692604243;22.0044936480426;13.3329393265064;10.1568407385629;11.8873576201026;14.2867190485905;8.68017325162176;6.69275064199476;7.08226737694982;10.3113300492611;7.13422477564048;4.59919181954431;0.402580562186396;1.45277706856934;0.738488916903192;1.24803188290403;1.59629586006665;2.33520693628706;3.47385056685689;5.62054160618076;4.75195542446915;7.03474503182062;9.13882357963831;12.9668445019014;12.7151983799838;14.4569333270546;8.55299090165396;7.39845898299619;12.7480054779743;14.758162901598;;
Guinea Ecuatorial;GNQ;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;23.3915003887404;31.6058011108198;26.7913376875341;24.6259121401622;27.6550769449156;25.7713318341911;38.2326958401526;21.2194972986663;5.1656544925775;4.02011693673264;4.79762403015508;5.21035574316028;4.65452142589506;6.46172223470148;5.56636788879989;3.63341617435826;3.47007757207302;4.16905437079468;3.58879170056066;2.72215431812877;2.14853263799982;2.37293393091507;2.80267296559979;4.10405482430278;5.81945763473343;6.67853607395073;7.00321601709445;5.32783704945474;7.54320756354791;9.01011756745138;14.17225755636;17.2860479948444;16.3129727072157;16.0509570364277;;
Grecia;GRC;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50.0813931592716;53.3415964409871;57.1532685799191;62.291245886637;72.0052877844595;76.2773358206278;84.5404260225425;89.2899094419782;88.0180690962997;111.595976190343;117.155155119562;116.814558056426;118.105701326263;116.189460744518;112.220379676894;107.371638428156;99.0619147904219;89.1834675837569;;
Granada;GRD;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;26.3283673583219;25.1758663441574;23.3054595878143;24.1578004517725;24.0523782953934;23.2658878582256;21.4030650345733;20.6812777053951;24.2168321848982;30.0224064278912;32.5117312004983;33.3305485794548;37.8215311244767;36.0575338369665;35.4070943984352;37.6173287612672;49.4494334620174;47.2317273407588;47.3321991137674;49.993292356648;55.5239298806533;56.8697086739477;59.002157096531;62.5581236017041;63.0805181869931;61.4322462863877;58.4647454422207;61.6179867190086;57.9665041775237;64.8766668373539;68.7935247685599;70.0770486884809;79.377116503493;83.9801092914865;84.8759805001115;82.8047331595701;74.2565198859659;65.2062560467249;57.3213987600084;53.7232657654051;51.0126562891218;48.9285188342185;;
Groenlandia;GRL;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guatemala;GTM;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;10.0804915753633;10.5043197273446;10.2395942637286;10.6192587899905;11.8081757992592;12.8060697616096;13.21636585892;14.1314069487444;13.6106799130705;13.6935999588201;12.6943277310924;12.6511487303507;12.9491267310712;11.9064295536965;12.6585485579171;12.5291423242546;12.2671975686804;12.6192861009293;14.296774147637;15.1160427921061;16.2260271364565;16.6680214928369;17.6299191567025;19.2209936255914;20.4477294567294;19.0931942065063;14.8415203002808;16.5179835473544;16.2823076062003;15.5493444309749;14.1778409635614;11.9484613323943;14.4737231221056;13.8914235915424;15.0158329571898;19.2715327731198;18.9594399480603;18.5605564864927;20.5466693657461;20.7008849410996;19.7861639269831;22.4044493266905;21.2168201677758;26.2396126827867;26.1997008110002;25.361328597434;28.3642035898523;28.1832489005523;27.3126442937114;25.3415766920757;23.8304724570135;23.5723719319792;31.6648098940222;32.6051603182329;32.9999335371639;34.387717902572;34.3457720744577;33.3232393313573;32.7562082363817;;
Guam;GUM;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Guyana;GUY;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;11.240575736806;9.22787193973635;8.61759425493716;9.52538997676734;9.52380952380952;8.55172413793103;10.5452674897119;11.1262638137785;13.4124047878128;14.8576012835941;16.4357729648992;16.6796667257578;16.1782079092274;17.9981389578164;13.0472399706714;11.7431578947368;12.9729777308336;13.2236151862719;13.088191212432;16.108589095845;17.9415782493369;21.8183482666467;29.386652835408;33.666485013624;34.7803346494086;33.5943076923077;38.0425363153243;34.2493227554152;45.3588459487396;28.2984817985565;29.6097936652331;18.7304932505261;21.4720995420893;20.8984828496042;21.8524608064066;28.007134836745;42.0479779750932;48.2401143440241;56.0694917643882;57.0751594333098;57.1228498035524;60.7208595242414;62.1191015534008;57.5479803998431;53.2010488620779;57.122427428263;36.9722443042653;35.0866402459425;34.4645054417569;35.8565828313991;37.0195431016504;37.88390830418;40.8469850236976;44.6026053694759;49.1673211260748;48.8622945169661;44.7150170783796;45.5015534285527;48.3851745742249;;
Ingreso alto;HIC;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;61.190113770444;61.7820729957133;63.6087983957674;67.5546475334767;69.3200440243642;71.7943890169959;70.4631179551856;73.0842095204785;74.1322901506753;73.3864472153508;76.5936045917247;80.2037112647396;85.8113174115572;86.0063064168341;82.2003492772738;;80.9525618196336;82.2738999104953;84.7924850193906;;;83.4064702380961;87.0823184395099;91.7295722272234;93.9267423003958;99.5596255574747;109.821181530524;116.241378215257;121.105476742317;125.450304224772;124.19827227693;126.571213574783;127.757649623776;132.239005797417;132.913921980614;136.012825409277;136.670657804749;143.35596790276;150.808576419935;160.033900277755;155.145766997448;140.542156921172;135.721571858404;139.494064137201;140.5373293854;143.576506712435;148.768593759644;149.433020190651;143.875247557099;150.315697983618;146.224733934231;140.562215988931;141.001454607843;143.913959167861;143.245101024579;144.097218641365;146.355741656359;148.816453759515;143.990493598292;;
Hong Kong, Región Administrativa Especial;HKG;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;160.538234076922;137.255378455512;129.521018918885;134.908862418234;143.518640256857;149.412246225668;156.667889040809;169.280007108092;166.804706767354;152.79265225756;150.351364223279;148.976631278091;145.707823001046;146.231464371286;144.761964130729;143.12769981411;136.800320417521;136.679742857212;140.285752688015;155.426161115447;185.58191267173;202.292745511598;198.531505076682;218.160392086255;233.211001170351;207.899328185199;214.298544015399;223.126810494672;219.143902067854;;
Honduras;HND;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;9.93594518099211;10.2330151600225;10.2901353965184;10.7142857142857;11.4113785557987;13.2507618205053;15.4650422765706;17.8816251462966;18.7538651824366;22.3652677870309;24.0248962655602;25.2530779753762;25.75342626111;27.8082207018203;28.1488641855969;31.0186832740214;31.1053424000498;31.0871527729007;19.389830756652;19.1830109609764;18.6144205737626;19.6580283085681;20.7769663069282;21.9603864055144;21.9619839740432;23.0081892047943;23.1373648186315;24.4236299501366;23.1863832912117;21.9889801361526;19.2526801772078;17.3914621782409;19.7351206847884;19.1922524116892;19.682851908701;18.1437939929236;20.293155065125;26.229601973045;30.8403786294478;34.8296500408629;34.1141741961217;36.6835662057379;36.0320656003149;37.6083460013523;38.4015946048429;39.4369529168798;45.2364097603897;52.8181184140115;51.3186052650294;50.3637092232892;47.4857216361718;47.3092310005468;51.2756481416533;54.7492445613139;55.1110547870724;54.614906173444;57.5730688605077;57.6036664654861;62.7136924508069;;
Países pobres muy endeudados (PPME);HPC;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;9.13820869116522;7.05685137637677;8.57967036590966;7.8385743619298;8.01452408215867;8.87798947897017;9.15696516007327;9.19504018089808;9.70792550125364;10.1293462437588;10.7230785332361;11.3022648707525;12.6653860030507;14.0328512353246;14.2022010767129;14.9300904332364;15.7276282370974;16.8389701743463;18.0869064128528;17.6811876340467;18.4926351956392;17.0580756060319;15.2285646694615;14.8858377091801;15.375583602286;16.6610243808269;15.1108956780898;15.1547587358378;15.913716093184;14.7623416088532;13.9960960713756;12.4745924351238;11.0666148772525;10.8453449121789;12.2909579617901;13.2221901918603;14.2175413841998;15.1392507310707;13.0537262897529;13.0166808086439;12.6541748355637;12.686493839472;12.5932321165635;13.556254992622;13.9676360572979;14.6102246250966;15.0248847680866;15.6374863513806;15.8027920206284;16.3381218989791;17.1837131310122;17.4938624398483;18.34389811027;19.6258946943908;20.4696312613516;20.0435562090367;22.605983806061;;
Croacia;HRV;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26.1947691948238;24.5601189848316;31.4294213291081;35.006532948482;31.8516716424783;31.6605154224521;35.9295015837417;43.029760659059;45.0673723739004;47.8756001765479;51.9616023817448;58.5551771047671;61.4801443934801;63.8965349354058;66.6311116091583;68.2078310611415;70.0920367758996;70.7857488999932;69.5200428524152;68.0502577039107;64.4321434504555;60.1754849842082;57.3709641535302;55.9276341406512;;
Haití;HTI;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;3.67513558468332;4.13183505124213;4.09369670035275;4.29322233804955;4.05187880516919;4.04198931187329;4.01009788355343;4.53885169273648;4.37210980930992;4.58118056129798;5.95567632850242;6.0345644983462;7.90043010752688;10.8726649528706;13.9139016625398;15.0162899911946;14.4766780432309;16.1466525871172;20.8087661671115;19.2696650009254;16.5373753432577;17.6675003379749;17.6566408899742;14.8108031534861;14.3667657746944;13.6069772071265;11.560198446937;12.6529894490035;11.7960533554344;13.3503527719277;11.6306942586576;10.3014880787741;10.1478546579049;10.8639150332441;10.1792922181545;12.4541321384602;12.7900707440993;15.6887662481946;14.13565725352;14.4624281629942;15.540474349059;14.6894515752625;17.563746968988;16.5745837438835;14.2497696846946;14.4549836337426;13.6225399254801;12.6596795407301;13.847252846021;14.4754827316947;13.9651350710482;14.7582272692417;18.8356811749404;18.9944547456592;19.7234481060708;18.3500044404324;18.4564440778465;17.6388153687018;19.03225992284;;
Hungría;HUN;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37.6825746783532;32.1502334527137;27.3347592146532;25.5061290966025;21.7098642083901;21.3599816018726;23.5198190482713;23.3463565288901;25.4598534787603;31.8225744481159;32.5996893964879;34.3035244563311;36.4525464380592;38.9299166046271;43.2785922620156;47.4058544936201;53.3016918394839;59.4466380178005;60.0007623955311;60.7706423885252;58.8334109758516;50.6586264496684;46.2418240270879;42.8496738096033;35.7165109777322;34.1059608809628;33.21915681911;33.4056834268118;;
Sólo BIRF;IBD;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;14.0971666750957;13.9939461929962;14.2633618243923;13.8100904284001;16.9755072464915;17.5025876547004;18.3670933849551;19.413854826371;21.7406870227873;23.189855221931;24.9236797595707;26.2972192057353;26.7132242274363;26.8909370380389;30.5098843349099;31.9550411663546;34.9160242998278;35.7058100589347;34.7980387360179;32.786812602689;34.3838086480716;36.1858196475273;37.0438781536703;37.0200499341827;37.1668932116978;39.979770664816;39.7374882084243;48.4523687143056;58.7026804867625;40.771606603049;40.8947110064802;48.5332106685094;56.0896647236789;49.8850996122749;47.9697564079379;49.1407325187212;51.7699602701764;49.0947514790272;51.0140080658446;50.798790376972;51.213708719929;54.6355485822422;57.6290392059826;57.2135933884363;56.2710331578427;58.076706067123;60.5544926644164;61.7455365781517;72.9245854378487;74.6743466891288;76.3345700915656;81.0691661504728;85.9175180480068;88.7950857850358;98.7916098875426;100.675835708646;102.051903124792;107.73794476413;;
BIRF y la AIF;IBT;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;13.5182505052427;13.5040102817399;13.4433581975943;16.1393301393101;16.6381423970947;17.5439711687637;18.484256373167;20.4387673378962;21.4819315283108;23.2242670023148;24.4765425085521;24.9175790393964;24.5925920781375;27.4877825833857;29.0726477725772;32.304079737659;32.7682332504226;32.2255099762999;30.6136203112617;30.6376913838918;32.475641130496;33.8337760820872;34.1469151307063;34.3919571643621;36.7200918969332;36.5040102255522;44.7137090393426;54.1702449016437;38.2738144220868;38.308214218241;45.6075002818248;52.9305088539377;47.508443079609;45.7142429193361;46.8613179020749;49.4220088324693;46.8999945267423;48.6417754581665;48.1925774861202;48.6361414430157;51.6497221525529;54.3937959614156;54.0654180427483;53.2912402131315;54.7940135803449;57.4325461520117;58.7973589701662;69.3279902818635;71.0036094217509;72.5482439892649;76.9543077422898;81.3682474018428;84.3893604610204;93.6777664841507;95.7304334293364;97.1418423982819;102.698284266568;;
total de la AIF;IDA;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;;;;9.20709995258125;11.0160465999328;10.7378455998941;11.4482452934112;12.2910065524783;12.3592624165837;11.9875948061814;11.5464568069807;12.3464384144008;12.5654894396638;11.5810513791973;9.92839646389017;10.4606188971822;11.6669206363287;13.1355347137478;13.8857800636911;14.3747930413169;15.041473630095;11.1768372868007;12.0243924529989;12.8935449450233;13.3740458553317;13.7202629503466;15.4145814834136;15.8776360976874;15.3102880438464;16.0727121844285;14.9152213226549;14.5957847539942;14.8362210331271;14.4904642059371;14.1237427440061;14.6633505056796;14.6919160128324;15.3582084642132;15.6743113897766;15.980072454188;14.7451441615016;15.3463848916217;15.7622387121508;15.7903822936148;16.2217685792119;16.5023567784588;16.2245222099686;18.7021960872682;20.9865585691869;21.1143457325291;19.4602192487596;18.4146146168726;18.5235628200456;19.037983858323;20.6792796903066;21.672241839244;23.7166133766114;24.0200040434389;25.0952976945699;;
mezcla de la AIF;IDB;Crédito interno al sector privado (% del PIB);FS.AST.PRVT.GD.ZS;7.60024710011783;8.49541954144044;10.4612572460796;12.0774040097501;13.9500989966675;14.7689614048793;16.3097982165894;18.0071696034363;17.6764615841813;16.753256122054;14.1242101949412;16.0303167462228;16.0212072967893;13.0738776593562;10.3610320322331;11.6712706342456;12.4817292439346;14.5210116740111;16.0447716479611;15.5747920132698;16.1974726136289;9.98312787604538;11.0638512716029;12.5968644131552;13.7456432118773;14.530895265671;17.8849152512695;17.72483151019;17.3976822233121;18.7220715945924;16.1705712753752;16.7982535974891;17.3701988875753;18.1317693946767;18.032669009871;17.8352686263805;17.3131261882546;17.9159855234015;18.1172493236745;17.8773061463095;16.6968373300126;17.1999010229322;17.8072912312085;17.6689661063075;17.6223669256158;17.0262879690796;15.87043270691;20.0763597901614;23.3107636800122;22.4171301803073;18.6241793456085;16.571332218952;15.9753310335603;16.499267537212;17.5431111115816;17.4867590901904;18.8974652711855;18.1516110443328;17.2893410457516;;
